"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GJB2",117.862345150231,-2.04351549601405,0.210946674375595,-9.68735583086527,3.41248847728605e-22,1.55307225584827e-19
"DKK3",1545.46076235766,0.836441746052477,0.088479263118244,9.45353426977181,3.27579079542068e-21,1.44944643278489e-18
"FYN",1911.89561170273,-0.795794503974067,0.0843068669472581,-9.43926079558753,3.75418456439116e-21,1.61622718719424e-18
"TCF7",2613.25367080107,-0.796803378059372,0.0846376152452481,-9.41429381901339,4.76273098880256e-21,1.99646162949042e-18
"SPARC",1368.98706230256,1.04809970182862,0.111955535209134,9.36174973279132,7.84269760975731e-21,3.20323923655959e-18
"KCNS3",178.697014485499,-1.66979990661164,0.178602331799926,-9.34926151178246,8.82618119235644e-21,3.51480600532614e-18
"SORCS2",111.346533090618,-2.74792189911552,0.294865358205999,-9.31924291084667,1.1717338720936e-20,4.55232898745828e-18
"COBLL1",101.548361502904,-2.8852182506522,0.310502309128116,-9.2920991755386,1.5127487967928e-20,5.73727990097918e-18
"VIPR1",734.253950768547,1.37195598732453,0.149144974736496,9.19880800374566,3.61942362997623e-20,1.3407860232998e-17
"ADAMTSL2",609.82190323374,-1.21932661219116,0.133499567258092,-9.13356228214476,6.62815919827848e-20,2.39954426975859e-17
"OLR1",287.661172589032,2.00441988840651,0.220084584397527,9.10749789174705,8.43037317358629e-20,2.98416476182347e-17
"INSIG1",4048.93565004697,-0.728401179494785,0.0800293246483732,-9.10167844968302,8.89464377518479e-20,3.08006044988953e-17
"COL1A1",603.679628786676,2.17643158427219,0.2392815160917,9.09569456020214,9.39838124495455e-20,3.18525137980598e-17
"PNRC2",1998.77509731216,-0.792973035197813,0.0877562501145518,-9.03608613816923,1.62381738021056e-19,5.38870563528626e-17
"TNFAIP2",1685.84991525419,0.920549437227013,0.102391061063404,8.99052541956739,2.46051309211262e-19,7.99867613148203e-17
"ALDH3B1",717.139204581011,1.07046165611482,0.119165147230621,8.98300955432168,2.63459646879146e-19,8.39329743027583e-17
"CD99L2",1440.84085145278,0.84099123162453,0.0937747256829283,8.96820785664674,3.01377898569268e-19,9.41303636531348e-17
"ADAMTS8",1185.53958466376,-0.957612925251378,0.106900091877955,-8.95801779426586,3.3056715647681e-19,1.01261619913829e-16
"CCN2",1686.90354606544,1.24382588046277,0.140053018517714,8.88110726657025,6.61980796936773e-19,1.9895645498879e-16
"MUC13",97.9394011816222,2.41682115343633,0.272899626607887,8.8560808363029,8.28767897766737e-19,2.44471182287525e-16
"AFF3",268.954844553336,2.55685523111435,0.289362605952065,8.83616327238189,9.90619712618785e-19,2.86901480041902e-16
"PTPRN2",2876.56044793997,-1.08181919036019,0.122776622916685,-8.8112799054125,1.23725004902998e-18,3.51931357696403e-16
